Absolute Time,Time Elapsed,Temperature,Vref,Average Output
14/05/2020 at 10:44:57,444.0,38.67702679557834,1.6862170087976533,515.8685
14/05/2020 at 10:45:00,447.0,38.67702679557834,1.6862170087976533,515.9971
14/05/2020 at 10:45:03,450.0,38.67702679557834,1.6862170087976533,516.1025
14/05/2020 at 10:45:06,452.0,38.67702679557834,1.6862170087976533,516.2278
14/05/2020 at 10:45:09,455.0,38.67702679557834,1.6862170087976533,516.3244
14/05/2020 at 10:45:11,458.0,38.67702679557834,1.6862170087976533,516.42914
14/05/2020 at 10:45:14,461.0,38.67702679557834,1.6862170087976533,516.53705
14/05/2020 at 10:45:17,463.0,38.67702679557834,1.6862170087976533,516.6395
14/05/2020 at 10:45:20,466.0,38.67702679557834,1.6862170087976533,516.71136
14/05/2020 at 10:45:22,469.0,38.67702679557834,1.6862170087976533,516.83636
14/05/2020 at 10:45:25,472.0,38.67702679557834,1.6862170087976533,516.9636
14/05/2020 at 10:45:28,475.0,38.67702679557834,1.6862170087976533,517.05444
14/05/2020 at 10:45:31,477.0,38.67702679557834,1.6862170087976533,517.1685
14/05/2020 at 10:45:34,480.0,38.83430023499695,1.6862170087976533,517.01965
14/05/2020 at 10:45:37,483.0,38.83430023499695,1.6862170087976533,516.9665
14/05/2020 at 10:45:39,486.0,38.83430023499695,1.6862170087976533,517.02545
14/05/2020 at 10:45:42,489.0,38.78175098423836,1.6862170087976533,517.1511
14/05/2020 at 10:45:45,492.0,38.78175098423836,1.6862170087976533,517.2725
14/05/2020 at 10:45:48,495.0,38.78175098423836,1.6862170087976533,517.4095
14/05/2020 at 10:45:51,497.0,38.72932670208938,1.6862170087976533,517.52576
14/05/2020 at 10:45:54,500.0,38.72932670208938,1.6862170087976533,517.59247
14/05/2020 at 10:45:56,503.0,38.72932670208938,1.6862170087976533,517.72876
14/05/2020 at 10:45:59,506.0,38.72932670208938,1.6862170087976533,517.875
14/05/2020 at 10:46:02,509.0,38.72932670208938,1.6862170087976533,518.0222
14/05/2020 at 10:46:05,511.0,38.72932670208938,1.6862170087976533,518.1379
14/05/2020 at 10:46:08,514.0,38.72932670208938,1.6862170087976533,518.26544
14/05/2020 at 10:46:10,517.0,38.72932670208938,1.6862170087976533,518.38403
14/05/2020 at 10:46:13,520.0,38.72932670208938,1.6862170087976533,518.4929
14/05/2020 at 10:46:16,523.0,38.72932670208938,1.6862170087976533,518.57764
14/05/2020 at 10:46:19,525.0,38.72932670208938,1.6862170087976533,518.6495
14/05/2020 at 10:46:22,528.0,38.67702679557834,1.6862170087976533,518.77673
14/05/2020 at 10:46:24,531.0,38.67702679557834,1.6862170087976533,518.8995
14/05/2020 at 10:46:27,534.0,38.67702679557834,1.6862170087976533,519.0274
14/05/2020 at 10:46:30,537.0,38.67702679557834,1.6862170087976533,519.1553
14/05/2020 at 10:46:33,539.0,38.67702679557834,1.6862170087976533,519.27704
14/05/2020 at 10:46:36,542.0,38.88697505158759,1.6862170087976533,519.26483
14/05/2020 at 10:46:39,545.0,38.83430023499695,1.6862170087976533,519.2139
14/05/2020 at 10:46:41,548.0,38.83430023499695,1.6862170087976533,519.269
14/05/2020 at 10:46:44,551.0,38.83430023499695,1.6862170087976533,519.38434
14/05/2020 at 10:46:47,554.0,38.78175098423836,1.6862170087976533,519.5145
14/05/2020 at 10:46:50,556.0,38.78175098423836,1.6862170087976533,519.62115
14/05/2020 at 10:46:53,559.0,38.78175098423836,1.6862170087976533,519.7471
14/05/2020 at 10:46:55,562.0,38.78175098423836,1.6862170087976533,519.8837
14/05/2020 at 10:46:58,565.0,38.78175098423836,1.6862170087976533,520.02576
14/05/2020 at 10:47:01,568.0,38.72932670208938,1.6862170087976533,519.9993
14/05/2020 at 10:47:04,571.0,38.72932670208938,1.6862170087976533,520.1772
14/05/2020 at 10:47:07,574.0,38.72932670208938,1.6862170087976533,520.3296
14/05/2020 at 10:47:10,576.0,38.72932670208938,1.6862170087976533,520.46
14/05/2020 at 10:47:12,579.0,38.72932670208938,1.6862170087976533,520.5886
14/05/2020 at 10:47:15,582.0,38.72932670208938,1.6862170087976533,520.7258
14/05/2020 at 10:47:18,585.0,38.72932670208938,1.6862170087976533,520.8566
14/05/2020 at 10:47:21,587.0,38.72932670208938,1.6862170087976533,520.97906
14/05/2020 at 10:47:24,590.0,38.72932670208938,1.6862170087976533,521.1076
14/05/2020 at 10:47:26,593.0,38.72932670208938,1.6862170087976533,521.1991
14/05/2020 at 10:47:29,596.0,38.72932670208938,1.6862170087976533,521.32733
14/05/2020 at 10:47:32,599.0,38.72932670208938,1.6862170087976533,521.4533
14/05/2020 at 10:47:35,601.0,38.83430023499695,1.6862170087976533,521.4775
14/05/2020 at 10:47:38,604.0,38.83430023499695,1.6862170087976533,521.4952
14/05/2020 at 10:47:41,607.0,38.83430023499695,1.6862170087976533,521.5683
14/05/2020 at 10:47:43,610.0,38.78175098423836,1.6862170087976533,521.693
